,Unnamed: 0,Name,URL,Zone,Difficulty,Rating,Reviews,Elevation_gain_m,Traffic,Activities,Attractions,Suitabilities,Backpacking,Birdwatching,Camping,Fishing,Hiking,Horsebackriding,Mountainbiking,Naturetrips,Paddlesports,Roadbiking,Rockclimbing,Running,Skiing,Snowshoeing,Walking,Beach,Cave,Citywalk,Forest,Historicsite,Hotsprings,Lake,Railstrails,River,Views,Waterfall,Wildlife,Dogfriendly,Kidfriendly,Partiallypaved,Paved,Strollerfriendly,Wheelchairfriendly
724,10,Snowy Owl to Boundary Ridge Loop,https://www.alltrails.com/explore/trail/canada/alberta/snowy-owl-to-boundary-ridge-loop?ref=result-card,West Bragg Creek Provincial Recreation Area,moderate,4,96,93.88,moderately,"Hiking, Nature trips, Snowshoeing, Running","Forest, River, Views, Wildlife",Kid friendly,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
725,11,Moose Meadows Loop,https://www.alltrails.com/explore/trail/canada/alberta/moose-meadows-loop?ref=result-card,West Bragg Creek Provincial Recreation Area,easy,4,79,167.94,lightly,"Hiking, Nature trips, Snowshoeing, Running","Forest, Views, Wildlife",Kid friendly,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
726,12,Telephone Trail,https://www.alltrails.com/explore/trail/canada/alberta/telephone-trail?ref=result-card,West Bragg Creek Provincial Recreation Area,moderate,4,78,842.77,lightly,"Hiking, Nature trips, Running","Forest, Views, Wildlife",,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
727,13,Moose Mountain via Bragg Creek,https://www.alltrails.com/explore/trail/canada/alberta/moose-mountain-via-bragg-creek?ref=result-card,West Bragg Creek Provincial Recreation Area,hard,4.5,9,851.92,heavily,Hiking,"Forest, Views",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728,14,"Snowshoe Hare, Demi-Trail, Reconnect, Telephone Loop and Mountain Road",https://www.alltrails.com/explore/trail/canada/alberta/snowshoe-hare-demi-trail-reconnect-telephone-loop-and-mountain-road?ref=result-card,West Bragg Creek Provincial Recreation Area,moderate,4,45,418.8,heavily,"Hiking, Bird watching","Forest, Lake, Views, Wildlife",Kid friendly,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
729,15,Snowy Owl to Ranger Summit Loop,https://www.alltrails.com/explore/trail/canada/alberta/snowy-owl-to-ranger-summit-loop?ref=result-card,West Bragg Creek Provincial Recreation Area,moderate,4,62,453.85,heavily,"Hiking, Nature trips, Skiing, Snowshoeing, Walking, Running","Forest, Lake, River, Views, Wildlife",Kid friendly,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0
730,16,Hostel Meadow Trail Loop,https://www.alltrails.com/explore/trail/canada/alberta/hostel-meadow-trail-loop?ref=result-card,West Bragg Creek Provincial Recreation Area,moderate,3.5,57,666.9,heavily,"Backpacking, Camping, Hiking, Nature trips, Skiing, Snowshoeing, Walking, Bird watching, Running","Forest, Lake, River, Views, Waterfall, Wildlife",,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0
731,17,Moose Creek Loop,https://www.alltrails.com/explore/trail/canada/alberta/moose-woods-loop?ref=result-card,Jumpingpound Creek Provincial Recreation Area,easy,4,9,960.73,moderately,"Backpacking, Hiking, Rock climbing","Forest, Lake, River, Views, Wildlife",,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
732,18,Southern Flow Trail,https://www.alltrails.com/explore/trail/canada/alberta/southern-flow-trail?ref=result-card,West Bragg Creek Provincial Recreation Area,moderate,4,7,301.75,moderately,"Hiking, Nature trips, Walking, Bird watching, Running","Forest, Lake, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
733,19,Telephone and Hostel Loop,https://www.alltrails.com/explore/trail/canada/alberta/telephone-and-hostel-loop?ref=result-card,West Bragg Creek Provincial Recreation Area,easy,4.5,21,448.97,moderately,Hiking,"Forest, Lake, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
734,20,Bragg Creek Loop,https://www.alltrails.com/explore/trail/canada/alberta/bragg-creek-loop?ref=result-card,Bragg Creek Provincial Park,easy,3.5,16,651.97,moderately,"Hiking, Nature trips, Walking, Bird watching","Forest, Lake, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
735,21,"Ranger Summit via Snakes/Ladders, Ridgeback, Tom Snow, and Mountain Road",https://www.alltrails.com/explore/trail/canada/alberta/snakes-and-ladders-via-ranger-summit-return-on-ridgeback-tom-snow-and-mountain-road?ref=result-card,West Bragg Creek Provincial Recreation Area,moderate,4,16,1224.99,moderately,"Backpacking, Hiking, Running","Forest, Views, Waterfall, Wildlife",,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
736,22,Pine Woods Loop,https://www.alltrails.com/explore/trail/canada/alberta/pine-woods-loop?ref=result-card,Jumpingpound Creek Provincial Recreation Area,easy,3,13,107.9,moderately,"Hiking, Nature trips, Snowshoeing, Walking, Bird watching","Forest, Lake, Views, Wildlife",Kid friendly,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
737,23,Snowshoe Hare and Telephone Loop,https://www.alltrails.com/explore/trail/canada/alberta/snowshoe-hare-and-telephone-loop?ref=result-card,Kananaskis Country Public Land Use Zone,moderate,4,20,402.95,lightly,"Hiking, Nature trips, Snowshoeing, Running","Forest, Lake, Views, Wildlife",,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
738,24,"Boundary Ridge, Snagmore, and Elbow Trail ",https://www.alltrails.com/explore/trail/canada/alberta/boundary-ridge-snagmore-elbow?ref=result-card,West Bragg Creek Provincial Recreation Area,moderate,4,7,682.75,moderately,Hiking,"Forest, Lake, Views, Waterfall, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
739,25,Snowy Owl Snowshoe Loop,https://www.alltrails.com/explore/trail/canada/alberta/snowy-owl-snowshoe-loop?ref=result-card,West Bragg Creek Provincial Recreation Area,easy,4.5,6,243.84,moderately,"Backpacking, Hiking, Snowshoeing","Lake, Views",,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
740,26,Ole Buck Mountain (South Side),https://www.alltrails.com/explore/trail/canada/alberta/ole-buck-mountain-south-side?ref=result-card,Sibbald Snow Vehicle Public Land Use Zone,moderate,3.5,7,208.79,moderately,"Hiking, Nature trips, Snowshoeing, Walking, Bird watching, Running","Forest, Lake, Views, Wildlife",Kid friendly,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
741,27,Trans Canada Trail: Jumpingpound to Westbragg Creek Trailhead,https://www.alltrails.com/explore/trail/canada/alberta/trans-canada-trail-jumpingsound-to-westbragg-creek-trailhead?ref=result-card,Jumpingpound Creek Provincial Recreation Area,moderate,4,1,193.85,moderately,"Hiking, Nature trips, Walking, Bird watching","Forest, Views",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
742,28,Redwood Trail,https://www.alltrails.com/explore/trail/canada/alberta/redwood-trail?ref=result-card,"Rocky View County, Alberta",easy,4,4,211.84,lightly,"Nature trips, Snowshoeing",Forest,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,29,Bragg Creek Trail,https://www.alltrails.com/explore/trail/canada/alberta/bragg-creek-trail?ref=result-card,"Rocky View County, Alberta",easy,2.5,2,364.85,moderately,"Backpacking, Camping, Hiking","Forest, Lake, Views, Wildlife",,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
744,30,Wintergreen Ski Hill Trail,https://www.alltrails.com/explore/trail/canada/alberta/wintergreen-ski-hill-trail?ref=result-card,"Rocky View County, Alberta",moderate,4,1,614.78,moderately,"Backpacking, Camping, Hiking","Forest, Lake, Views, Wildlife",,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
745,31,Wintergreen Trails Loop [PRIVATE PROPERTY],https://www.alltrails.com/explore/trail/canada/alberta/wintergreen-trails-loop?ref=result-card,"Rocky View County, Alberta",moderate,1 Star,1,1157.94,moderately,"Backpacking, Hiking","Forest, River, Views, Wildlife",,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
746,0,Glenmore Reservoir Trail,https://www.alltrails.com/explore/trail/canada/alberta/glenmore-reservoir-trail?ref=result-card,South Glenmore Park,easy,4.5,655,645.87,moderately,"Hiking, Snowshoeing","Forest, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
747,1,Weaselhead Flats,https://www.alltrails.com/explore/trail/canada/alberta/weaselhead-flats--2?ref=result-card,Weaselhead Flats,easy,4,419,1307.9,moderately,Hiking,Lake,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
748,2,Douglas Fir Trail,https://www.alltrails.com/explore/trail/canada/alberta/douglas-fir-trail?ref=result-card,Edworthy Park,moderate,4,356,1161.9,moderately,"Hiking, Nature trips, Bird watching","Lake, Views",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
749,3,Nose Hill,https://www.alltrails.com/explore/trail/canada/alberta/nose-hill?ref=result-card,Nose Hill Park,moderate,4,466,1976.93,moderately,"Backpacking, Camping, Hiking, Nature trips, Bird watching","Forest, Lake, River, Views, Wildlife",,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
750,4,Paskapoo Slopes From Cougar Ridge,https://www.alltrails.com/explore/trail/canada/alberta/paskapoo-slopes-from-cougar-ridge?ref=result-card,Canada Olympic Park,moderate,4,243,1638.0,moderately,"Backpacking, Camping, Hiking","Forest, Lake, Views, Wildlife",,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
751,5,Discovery Ridge and John Simonot Trail Loop,https://www.alltrails.com/explore/trail/canada/alberta/discovery-ridge-and-john-simonot-trail-loop?ref=result-card,Griffith Woods Park,easy,4.5,176,396.85,moderately,"Hiking, Nature trips, Skiing, Bird watching","Lake, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
752,6,Baker and Bowmont Park Loop,https://www.alltrails.com/explore/trail/canada/alberta/baker-and-bowmont-park-loop?ref=result-card,Baker Park,easy,4.5,151,268.83,moderately,"Hiking, Nature trips, Walking, Bird watching, Running","Forest, Lake, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
753,7,12 Mile Coulee,https://www.alltrails.com/explore/trail/canada/alberta/12-mile-coulee?ref=result-card,12 Mile Coulee,easy,4,160,513.89,lightly,"Hiking, Nature trips, Rock climbing, Snowshoeing, Walking, Running","Forest, Lake, Views, Wildlife",Kid friendly,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
754,8,John Simonot Trail,https://www.alltrails.com/explore/trail/canada/alberta/john-simonot-trail?ref=result-card,Griffith Woods Park,easy,4,116,963.78,moderately,"Hiking, Nature trips, Bird watching","Forest, Views",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
755,9,Bowness Baker Park Loop,https://www.alltrails.com/explore/trail/canada/alberta/bowness-baker-park-loop?ref=result-card,Baker Park,easy,4,169,743.71,NA,"Camping, Hiking, Nature trips","Forest, Lake, Views",,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
756,10,Prince's Island Loop,https://www.alltrails.com/explore/trail/canada/alberta/princes-island-loop?ref=result-card,Prince's Island Park,easy,4,140,722.99,lightly,Hiking,"Forest, River, Views",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
757,11,South Nose Hill Loop,https://www.alltrails.com/explore/trail/canada/alberta/south-nose-hill-loop?ref=result-card,Nose Hill Park,easy,4,118,735.79,moderately,"Hiking, Nature trips, Bird watching","Forest, Lake",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
758,12,Bow River Pathway North and South Loop,https://www.alltrails.com/explore/trail/canada/alberta/bow-river-pathway-north-and-south-loop?ref=result-card,Edworthy Park,easy,4,137,1227.73,moderately,"Backpacking, Camping, Hiking, Nature trips","Forest, Lake, River, Views, Wildlife",,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
759,13,Quarry and Douglas Fir Trail,https://www.alltrails.com/explore/trail/canada/alberta/quarry-loop?ref=result-card,"Calgary, Alberta",moderate,4.5,83,361.8,lightly,"Hiking, Nature trips, Snowshoeing","Forest, Lake, Wildlife",,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
760,14,Griffith Woods Perimeter Loop,https://www.alltrails.com/explore/trail/canada/alberta/griffith-woods-perimeter-loop?ref=result-card,Griffith Woods Park,easy,4.5,103,1252.73,moderately,"Hiking, Nature trips, Bird watching","Lake, River, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
761,15,Edgemount Ridge,https://www.alltrails.com/explore/trail/canada/alberta/edgemount-ridge?ref=result-card,Nose Hill Park,easy,4.5,77,1080.82,NA,"Hiking, Nature trips",Views,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
762,16,Bowmont Ridge and Sideshow Bob Trail,https://www.alltrails.com/explore/trail/canada/alberta/bowmont-ridge-and-sideshow-bob-trail?ref=result-card,"Calgary, Alberta",moderate,4,68,1161.9,moderately,"Hiking, Nature trips, Snowshoeing, Bird watching","Forest, Views",,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
763,17,Nose Creek Park Loop,https://www.alltrails.com/explore/trail/canada/alberta/nose-creek-park-loop?ref=result-card,West Nose Creek Confluence Park,easy,4,120,726.95,moderately,"Nature trips, Snowshoeing","Forest, Lake, Views, Wildlife",,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
764,18,Christmas Tree Trail,https://www.alltrails.com/explore/trail/canada/alberta/christmas-tree-trail-loop?ref=result-card,Edworthy Park,easy,4,96,1227.73,lightly,"Backpacking, Camping, Hiking, Horseback riding, Mountain biking, Running","Forest, Lake, River, Views",,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
765,19,Elbow River Pathway,https://www.alltrails.com/explore/trail/canada/alberta/elbow-river-pathway?ref=result-card,Sandy Beach Park,easy,4,64,829.97,moderately,"Backpacking, Hiking, Mountain biking, Nature trips, Walking, Bird watching","Forest, Views, Wildlife",,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
766,20,Nose Hill Nature Loop,https://www.alltrails.com/explore/trail/canada/alberta/nose-hill-nature-loop?ref=result-card,Nose Hill Park,easy,4,134,1884.88,moderately,"Backpacking, Camping, Hiking, Nature trips, Bird watching","Forest, Lake, River, Views, Wildlife",,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
767,21,"Bow River Pathway South, Prince Island and Bow River Pathway North",https://www.alltrails.com/explore/trail/canada/alberta/bow-river-pathway-south-prince-island-and-bow-river-pathway-north?ref=result-card,"Calgary, Alberta",easy,4.5,78,1194.82,NA,"Hiking, Nature trips","Forest, Lake, Views",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
768,22,North Glenmore Loop,https://www.alltrails.com/explore/trail/canada/alberta/north-glenmore-loop?ref=result-card,North Glenmore Park,easy,4.5,66,218.85,moderately,Hiking,"Forest, Lake, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
769,23,South Glenmore and Weaselhead Flats,https://www.alltrails.com/explore/trail/canada/alberta/south-glenmore-single-track?ref=result-card,South Glenmore Park,easy,4,54,704.7,moderately,"Hiking, Nature trips, Snowshoeing, Bird watching",Views,,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
770,24,Nose Hill Loop via 14 Street NW,https://www.alltrails.com/explore/trail/canada/alberta/nose-hill-loop-via-14-street-nw?ref=result-card,Nose Hill Park,moderate,4,84,1358.8,moderately,"Hiking, Mountain biking, Nature trips, Bird watching, Running","Lake, River, Views, Wildlife",,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
771,25,Bow River Pathway Loop,https://www.alltrails.com/explore/trail/canada/alberta/bow-river-pathway-loop?ref=result-card,Bowness Park,easy,4,55,221.89,moderately,"Backpacking, Camping, Hiking, Nature trips","Forest, Lake, Views, Wildlife",,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
772,26,Bow River Pathway North,https://www.alltrails.com/explore/trail/canada/alberta/bow-river-pathway-north?ref=result-card,"Calgary, Alberta",easy,4,71,703.78,lightly,"Hiking, Nature trips, Snowshoeing, Bird watching","Forest, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
773,27,Valley Ridge River Trail,https://www.alltrails.com/explore/trail/canada/alberta/valley-ridge-river-trail?ref=result-card,"Calgary, Alberta",easy,4,63,1094.84,moderately,"Backpacking, Hiking","Forest, River, Views",,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
774,28,Berkley Loop,https://www.alltrails.com/explore/trail/canada/alberta/berkley-loop?ref=result-card,Nose Hill Park,easy,4,70,656.84,lightly,Hiking,"Forest, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
775,29,Elbow River Pathway from Fort Calgary,https://www.alltrails.com/explore/trail/canada/alberta/elbow-river-pathway-from-fort-calgary?ref=result-card,"Calgary, Alberta",easy,4,25,1160.98,lightly,"Backpacking, Hiking","Forest, Lake, Views",,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
776,30,Nose Hill Big Loop ,https://www.alltrails.com/explore/trail/canada/alberta/nose-hill-big-loop?ref=result-card,Nose Hill Park,moderate,4.5,49,150.88,lightly,"Hiking, Snowshoeing, Running","Forest, Wildlife",Kid friendly,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
777,31,Paskapoo Slopes Eastlands Loop,https://www.alltrails.com/explore/trail/canada/alberta/eastlands-loop?ref=result-card,Canada Olympic Park,moderate,4.5,28,700.74,moderately,"Backpacking, Camping, Hiking","Forest, Lake, River, Views",,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
778,32,Douglas Fir and Bow River Pathway South Loop,https://www.alltrails.com/explore/trail/canada/alberta/douglas-fir-and-bow-river-pathway-south-loop?ref=result-card,Edworthy Park,easy,4,62,257.86,moderately,"Hiking, Snowshoeing","Forest, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
779,33,South Glenmore Park Loop,https://www.alltrails.com/explore/trail/canada/alberta/race-for-the-kids?ref=result-card,South Glenmore Park,easy,4.5,26,648.92,lightly,"Hiking, Rock climbing","Forest, Lake, Views",,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
780,34,Edworthy to Princes Island,https://www.alltrails.com/explore/trail/canada/alberta/edworthy-to-princes-island?ref=result-card,Edworthy Park,moderate,4.5,24,950.98,NA,Hiking,"Forest, Views, Waterfall",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
781,35,Confederation Park Loop,https://www.alltrails.com/explore/trail/canada/alberta/confederation-park-loop?ref=result-card,Confederation Park,easy,4.5,78,797.97,lightly,"Hiking, Rock climbing","Forest, Lake, River, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
782,36,Weaselhead Pink and Red Trail Loop,https://www.alltrails.com/explore/trail/canada/alberta/weaselhead-pink-and-red-trail-loop?ref=result-card,Weaselhead Flats,easy,4,27,1418.84,lightly,"Hiking, Nature trips, Bird watching","River, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
783,37,River Park Loop,https://www.alltrails.com/explore/trail/canada/alberta/river-park-loop?ref=result-card,River Park,easy,4,44,1136.9,lightly,"Hiking, Nature trips, Snowshoeing, Bird watching","Forest, Views, Wildlife",,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
784,38,12 Mile Coulee Loop,https://www.alltrails.com/explore/trail/canada/alberta/12-mile-coole-off-leash-dog-area?ref=result-card,12 Mile Coulee,easy,4.5,27,854.96,lightly,"Hiking, Snowshoeing","Forest, Views",,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
785,39,Bow River Pathway Loop from George C. King Bridge to Harry Boothman Bridge,https://www.alltrails.com/explore/trail/canada/alberta/bow-river-pathway-loop-from-george-c-king-bridge-to-harry-boothman-bridge?ref=result-card,"Calgary, Alberta",moderate,4,6,571.8,NA,"Hiking, Nature trips","Forest, Views, Wildlife",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
786,40,Stanley Park to River Park,https://www.alltrails.com/explore/trail/canada/alberta/stanley-park-to-river-park?ref=result-card,"Calgary, Alberta",easy,4.5,32,225.86,NA,"Hiking, Walking, Bird watching","Forest, Lake, Views, Wildlife",,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
787,41,Quarry Trail and Bow River Pathway Loop,https://www.alltrails.com/explore/trail/canada/alberta/quarry-trail-and-bow-river-pathway-loop?ref=result-card,"Calgary, Alberta",moderate,3.5,17,665.99,lightly,"Hiking, Snowshoeing","Forest, Views, Wildlife",,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
788,42,Bowmont Park Pathway,https://www.alltrails.com/explore/trail/canada/alberta/bowmont-park-pathway?ref=result-card,Bowmont Park,easy,4.5,36,592.84,moderately,"Backpacking, Camping, Hiking","Forest, Lake, Views",,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
789,43,Bow River Pathway: John Hextall Park to Prince's Island Park,https://www.alltrails.com/explore/trail/canada/alberta/bow-river-pathway-john-hextall-park-to-princes-island-park?ref=result-card,John Hextall Park,easy,3.5,23,528.83,moderately,"Backpacking, Camping, Hiking","Forest, Lake, Views, Wildlife",,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
790,44,Bowser Valley Trail,https://www.alltrails.com/explore/trail/canada/alberta/bowser-valley-trail?ref=result-card,"Calgary, Alberta",easy,4,15,224.94,NA,"Fishing, Nature trips, Paddle sports",Lake,,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
791,45,Cougar Ridge View Loop,https://www.alltrails.com/explore/trail/canada/alberta/cougar-ridge-view-loop?ref=result-card,"Calgary, Alberta",easy,4,25,114.0,NA,"Hiking, Nature trips","Forest, Lake, Views",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
792,46,Nose Hill Central Loop,https://www.alltrails.com/explore/trail/canada/alberta/nose-hill-central-loop?ref=result-card,Nose Hill Park,easy,4,27,1245.72,lightly,"Backpacking, Hiking","Forest, Views",,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
793,47,Edworthy Park Loop,https://www.alltrails.com/explore/trail/canada/alberta/edworthy-park-loop?ref=result-card,Edworthy Park,easy,3.5,25,766.88,lightly,"Hiking, Rock climbing","Lake, Views",,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
794,48,Silver Springs Loop,https://www.alltrails.com/explore/trail/canada/alberta/silver-springs-loop?ref=result-card,"Calgary, Alberta",easy,4,28,1006.75,NA,"Backpacking, Hiking","Forest, Lake, Views, Wildlife",,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
